Date,Time,Location,Product,Price,Quantity,Customer_ID,Payment_Type,Revenue,inventory_level
2025-03-21,11:00,Wicker Park,Cold Brew,5.0,1,C3702,Card,5.0,187.77971296478873
2025-03-21,11:00,Wicker Park,Croissant,3.0,2,C1587,Cash,6.0,209.6685646129492
2025-03-21,11:00,Wicker Park,Croissant,3.0,1,C2094,Card,3.0,171.5050818130764
2025-03-21,11:00,Hyde Park,Cold Brew,5.0,3,C1757,Cash,15.0,162.2366153007804
2025-03-21,11:00,Hyde Park,Latte,4.5,2,C7935,Cash,9.0,141.55175421708626
2025-03-21,11:00,Hyde Park,Latte,4.5,1,C9119,Cash,4.5,139.97831400550453
2025-03-21,11:00,Hyde Park,Muffin,2.5,2,C2445,Cash,5.0,146.25084613107646
2025-03-21,12:00,Loop,Cold Brew,5.0,1,C1978,Card,5.0,307.19205109189306
2025-03-21,12:00,Loop,Latte,4.5,3,C2681,Cash,13.5,304.25025547450525
2025-03-21,12:00,Loop,Latte,4.5,3,C6412,Card,13.5,311.04772305410506
2025-03-21,12:00,Loop,Latte,4.5,3,C2159,Card,13.5,280.2688351278451
2025-03-21,12:00,Loop,Latte,4.5,1,C4677,Card,4.5,302.10025477310876
2025-03-21,12:00,Loop,Cold Brew,5.0,1,C6871,Cash,5.0,273.9528266880658
2025-03-21,12:00,Loop,Croissant,3.0,2,C4599,Card,6.0,292.82294492212475
2025-03-21,12:00,Loop,Cold Brew,5.0,2,C7153,Card,10.0,293.32021085861777
2025-03-21,12:00,Loop,Latte,4.5,3,C3732,Card,13.5,307.19799053115
2025-03-21,12:00,Wicker Park,Cold Brew,5.0,2,C1244,Card,10.0,223.5088128991173
2025-03-21,12:00,Wicker Park,Cold Brew,5.0,2,C1694,Cash,10.0,202.90012634722734
2025-03-21,12:00,Wicker Park,Croissant,3.0,1,C2999,Card,3.0,158.88600452087567
2025-03-21,12:00,Hyde Park,Latte,4.5,1,C1727,Cash,4.5,139.71695055261478
2025-03-21,12:00,Hyde Park,Latte,4.5,2,C9471,Card,9.0,190.59704360233135
2025-03-21,12:00,Hyde Park,Cold Brew,5.0,3,C7171,Cash,15.0,152.8520436735309
2025-03-21,12:00,Hyde Park,Latte,4.5,3,C4815,Card,13.5,143.5170914475704
2025-03-21,13:00,Loop,Cold Brew,5.0,1,C2639,Cash,5.0,301.3863333789425
2025-03-21,13:00,Loop,Latte,4.5,1,C9772,Cash,4.5,348.58960218443906
2025-03-21,13:00,Loop,Latte,4.5,2,C9749,Cash,9.0,323.89845150445774
2025-03-21,13:00,Loop,Cold Brew,5.0,1,C8713,Cash,5.0,339.641979327519
2025-03-21,13:00,Loop,Cold Brew,5.0,3,C7067,Cash,15.0,276.94867382056435
2025-03-21,13:00,Loop,Cold Brew,5.0,3,C7257,Card,15.0,279.9228854820235
2025-03-21,13:00,Loop,Latte,4.5,2,C5193,Cash,9.0,299.1170785101276
2025-03-21,13:00,Loop,Muffin,2.5,1,C8880,Card,2.5,318.6593310456343
2025-03-21,13:00,Wicker Park,Latte,4.5,1,C8549,Cash,4.5,198.5833218494949
2025-03-21,13:00,Wicker Park,Croissant,3.0,1,C2297,Cash,3.0,183.18374396880435
2025-03-21,13:00,Wicker Park,Cold Brew,5.0,3,C9778,Card,15.0,205.58475508550703
2025-03-21,13:00,Hyde Park,Latte,4.5,1,C1921,Cash,4.5,151.0095795698903
2025-03-21,13:00,Hyde Park,Croissant,3.0,3,C9476,Cash,9.0,157.18390861753662
2025-03-21,13:00,Hyde Park,Latte,4.5,3,C4217,Cash,13.5,144.42905428942686
2025-03-21,14:00,Loop,Latte,4.5,1,C8467,Cash,4.5,288.29688665509525
2025-03-21,14:00,Loop,Croissant,3.0,1,C5822,Cash,3.0,361.04471463324427
2025-03-21,14:00,Loop,Latte,4.5,1,C6586,Cash,4.5,256.60665157630933
2025-03-21,14:00,Loop,Latte,4.5,3,C4655,Card,13.5,302.7766868298908
2025-03-21,14:00,Loop,Cold Brew,5.0,3,C5953,Cash,15.0,234.8605811077867
2025-03-21,14:00,Loop,Croissant,3.0,1,C5247,Cash,3.0,337.0814721214148
2025-03-21,14:00,Wicker Park,Muffin,2.5,2,C4962,Card,5.0,201.56869014395198
2025-03-21,14:00,Wicker Park,Croissant,3.0,2,C7605,Card,6.0,204.7469623897906
2025-03-21,14:00,Wicker Park,Cold Brew,5.0,1,C4778,Cash,5.0,185.23170590394244
2025-03-21,14:00,Wicker Park,Cold Brew,5.0,1,C1381,Cash,5.0,189.43838719793308
2025-03-21,14:00,Wicker Park,Latte,4.5,2,C3661,Card,9.0,180.89964592921044
2025-03-21,14:00,Wicker Park,Latte,4.5,3,C3224,Card,13.5,186.00434511590808
2025-03-21,14:00,Hyde Park,Cold Brew,5.0,1,C4653,Cash,5.0,159.24083517946764
2025-03-21,14:00,Hyde Park,Cold Brew,5.0,1,C7501,Cash,5.0,148.14495642625943
2025-03-21,15:00,Loop,Latte,4.5,3,C2169,Card,13.5,318.6296720473457
2025-03-21,15:00,Loop,Latte,4.5,2,C6275,Cash,9.0,289.9487674931303
2025-03-21,15:00,Loop,Latte,4.5,2,C4986,Cash,9.0,311.4050829787936
2025-03-21,15:00,Loop,Cold Brew,5.0,1,C1199,Cash,5.0,279.96949100467793
2025-03-21,15:00,Loop,Cold Brew,5.0,2,C8716,Card,10.0,305.2658861303765
2025-03-21,15:00,Loop,Latte,4.5,2,C2192,Card,9.0,322.6585808849288
2025-03-21,15:00,Loop,Croissant,3.0,2,C8858,Card,6.0,311.0189188609691
2025-03-21,15:00,Loop,Latte,4.5,3,C9289,Cash,13.5,279.47902602874274
2025-03-21,15:00,Loop,Croissant,3.0,3,C9235,Cash,9.0,292.6476422902842
2025-03-21,15:00,Wicker Park,Muffin,2.5,1,C5551,Card,2.5,213.37463461710567
2025-03-21,15:00,Wicker Park,Cold Brew,5.0,1,C9514,Cash,5.0,231.39269009155427
2025-03-21,15:00,Wicker Park,Cold Brew,5.0,3,C2518,Card,15.0,197.13240990320048
2025-03-21,15:00,Hyde Park,Croissant,3.0,1,C2960,Card,3.0,155.24689149794443
2025-03-21,15:00,Hyde Park,Latte,4.5,3,C5485,Cash,13.5,144.46162675221754
2025-03-21,15:00,Hyde Park,Latte,4.5,2,C5741,Card,9.0,164.26291436648575
2025-03-21,16:00,Loop,Croissant,3.0,2,C5715,Card,6.0,320.45784340799906
2025-03-21,16:00,Loop,Cold Brew,5.0,1,C9614,Cash,5.0,286.7235207405331
2025-03-21,16:00,Loop,Latte,4.5,3,C3579,Cash,13.5,240.72786566733905
2025-03-21,16:00,Loop,Croissant,3.0,1,C1182,Cash,3.0,327.45589508808564
2025-03-21,16:00,Loop,Cold Brew,5.0,3,C2291,Cash,15.0,282.81613914104264
2025-03-21,16:00,Loop,Croissant,3.0,1,C9687,Cash,3.0,298.70755151561923
2025-03-21,16:00,Loop,Cold Brew,5.0,1,C1578,Cash,5.0,292.0464341834643
2025-03-21,16:00,Loop,Cold Brew,5.0,3,C3270,Cash,15.0,281.4075020773704
2025-03-21,16:00,Loop,Cold Brew,5.0,3,C4906,Card,15.0,357.69220569338626
2025-03-21,16:00,Wicker Park,Latte,4.5,2,C3572,Card,9.0,185.55491855207407
2025-03-21,16:00,Wicker Park,Croissant,3.0,2,C1514,Cash,6.0,236.41773183118812
2025-03-21,16:00,Wicker Park,Croissant,3.0,3,C7765,Cash,9.0,212.03561206597334
2025-03-21,16:00,Wicker Park,Cold Brew,5.0,2,C9426,Card,10.0,198.29514141721083
2025-03-21,16:00,Hyde Park,Latte,4.5,2,C5890,Card,9.0,170.26155195830808
2025-03-21,16:00,Hyde Park,Cold Brew,5.0,2,C5795,Card,10.0,124.09110763591639
2025-03-21,16:00,Hyde Park,Muffin,2.5,2,C1652,Card,5.0,166.69108204585848
2025-03-21,17:00,Loop,Cold Brew,5.0,3,C3296,Card,15.0,304.3455881311212
2025-03-21,17:00,Loop,Latte,4.5,1,C9289,Card,4.5,284.08173602229857
2025-03-21,17:00,Loop,Cold Brew,5.0,3,C4211,Cash,15.0,286.4809161255694
2025-03-21,17:00,Loop,Croissant,3.0,3,C3359,Cash,9.0,289.69597137379463
2025-03-21,17:00,Loop,Muffin,2.5,1,C5073,Card,2.5,284.155283855555
2025-03-21,17:00,Loop,Latte,4.5,3,C9016,Cash,13.5,295.9271951655941
2025-03-21,17:00,Loop,Latte,4.5,3,C1870,Card,13.5,314.08524877055333
2025-03-21,17:00,Loop,Latte,4.5,3,C3270,Card,13.5,296.569707423895
2025-03-21,17:00,Wicker Park,Cold Brew,5.0,3,C1335,Card,15.0,219.55930025999842
2025-03-21,17:00,Wicker Park,Cold Brew,5.0,1,C7854,Cash,5.0,174.69828803803534
2025-03-21,17:00,Wicker Park,Croissant,3.0,2,C5406,Cash,6.0,191.055577410723
2025-03-21,17:00,Wicker Park,Croissant,3.0,3,C6799,Cash,9.0,222.78372626701542
2025-03-21,17:00,Hyde Park,Cold Brew,5.0,3,C7027,Cash,15.0,166.03717296019857
2025-03-21,17:00,Hyde Park,Cold Brew,5.0,1,C5714,Card,5.0,154.9933384404561
2025-03-21,18:00,Loop,Croissant,3.0,3,C3544,Cash,9.0,250.51675762508995
2025-03-21,18:00,Loop,Croissant,3.0,2,C1816,Cash,6.0,307.50437623211303
2025-03-21,18:00,Loop,Latte,4.5,3,C1271,Cash,13.5,302.3476620415112
2025-03-21,18:00,Loop,Latte,4.5,1,C6237,Cash,4.5,276.9255775406476
2025-03-21,18:00,Loop,Cold Brew,5.0,3,C9711,Card,15.0,255.37640077020356
2025-03-21,18:00,Loop,Latte,4.5,3,C1881,Cash,13.5,280.8282618720522
2025-03-21,18:00,Loop,Cold Brew,5.0,2,C7538,Cash,10.0,271.43023262508996
2025-03-21,18:00,Loop,Muffin,2.5,1,C4221,Card,2.5,300.99766736299404
2025-03-21,18:00,Loop,Cold Brew,5.0,1,C8297,Card,5.0,293.80732003913755
2025-03-21,18:00,Loop,Latte,4.5,2,C2520,Card,9.0,291.00236157041877
2025-03-21,18:00,Wicker Park,Croissant,3.0,2,C5699,Card,6.0,196.97308530701437
2025-03-21,18:00,Wicker Park,Latte,4.5,3,C9928,Card,13.5,218.55947074840088
2025-03-21,18:00,Wicker Park,Cold Brew,5.0,2,C9662,Cash,10.0,221.53150630488517
2025-03-21,18:00,Hyde Park,Croissant,3.0,2,C9967,Card,6.0,163.42644694111925
2025-03-21,18:00,Hyde Park,Latte,4.5,2,C5241,Cash,9.0,140.8244688790573
2025-03-21,18:00,Hyde Park,Muffin,2.5,3,C1771,Card,7.5,146.88056988160193
2025-03-21,18:00,Hyde Park,Latte,4.5,1,C8267,Card,4.5,140.27578836221696
2025-03-21,19:00,Loop,Cold Brew,5.0,1,C3451,Cash,5.0,308.5216149812055
2025-03-21,19:00,Loop,Latte,4.5,1,C4767,Cash,4.5,347.5207953766436
2025-03-21,19:00,Loop,Latte,4.5,2,C1277,Card,9.0,297.4700593170617
2025-03-21,19:00,Loop,Muffin,2.5,1,C2497,Cash,2.5,317.9582885798562
2025-03-21,19:00,Loop,Cold Brew,5.0,1,C1483,Cash,5.0,262.82114410725575
2025-03-21,19:00,Loop,Latte,4.5,2,C8448,Card,9.0,342.0722097236958
2025-03-21,19:00,Loop,Latte,4.5,3,C8672,Card,13.5,278.97378924004266
2025-03-21,19:00,Loop,Cold Brew,5.0,3,C7416,Cash,15.0,299.0747976481692
2025-03-21,19:00,Loop,Croissant,3.0,2,C2600,Card,6.0,302.25103959667393
2025-03-21,19:00,Loop,Cold Brew,5.0,3,C6194,Card,15.0,289.4753532996706
2025-03-21,19:00,Wicker Park,Cold Brew,5.0,3,C8533,Card,15.0,177.33080721899083
2025-03-21,19:00,Wicker Park,Muffin,2.5,2,C1818,Card,5.0,224.01259321959446
2025-03-21,19:00,Wicker Park,Cold Brew,5.0,3,C7197,Cash,15.0,193.13848138517204
2025-03-21,19:00,Wicker Park,Latte,4.5,2,C9841,Card,9.0,214.61870868203155
2025-03-21,19:00,Hyde Park,Cold Brew,5.0,1,C8070,Cash,5.0,170.02311634081906
2025-03-21,19:00,Hyde Park,Latte,4.5,3,C8471,Cash,13.5,168.31287480971616
2025-03-22,7:00,Loop,Muffin,2.5,3,C2305,Card,7.5,298.6313401080946
2025-03-22,7:00,Loop,Cold Brew,5.0,3,C3204,Cash,15.0,294.9269010866443
2025-03-22,7:00,Loop,Latte,4.5,1,C8048,Card,4.5,315.1559298374072
2025-03-22,7:00,Loop,Cold Brew,5.0,2,C3238,Card,10.0,355.50804645012204
2025-03-22,7:00,Loop,Cold Brew,5.0,2,C8236,Cash,10.0,317.50554778205725
2025-03-22,7:00,Loop,Latte,4.5,1,C3060,Card,4.5,240.56075425182243
2025-03-22,7:00,Loop,Latte,4.5,2,C4246,Cash,9.0,285.08440765041377
2025-03-22,7:00,Loop,Croissant,3.0,3,C8809,Card,9.0,288.06637853890413
2025-03-22,7:00,Loop,Latte,4.5,1,C6650,Cash,4.5,268.9395081541897
2025-03-22,7:00,Wicker Park,Croissant,3.0,3,C3957,Cash,9.0,233.3135816102779
2025-03-22,7:00,Wicker Park,Latte,4.5,1,C7728,Card,4.5,242.80617559673124
2025-03-22,7:00,Wicker Park,Croissant,3.0,2,C5580,Card,6.0,187.38615348644848
2025-03-22,7:00,Wicker Park,Croissant,3.0,2,C6482,Cash,6.0,187.8518150464773
2025-03-22,7:00,Wicker Park,Cold Brew,5.0,3,C5519,Card,15.0,170.22910721936097
2025-03-22,7:00,Wicker Park,Croissant,3.0,1,C9026,Cash,3.0,196.4008890163925
2025-03-22,7:00,Hyde Park,Latte,4.5,2,C1004,Cash,9.0,167.0823935965695
2025-03-22,7:00,Hyde Park,Latte,4.5,3,C7778,Cash,13.5,153.0037513975025
2025-03-22,7:00,Hyde Park,Latte,4.5,2,C5750,Cash,9.0,169.81238625247298
2025-03-22,8:00,Loop,Latte,4.5,1,C6630,Cash,4.5,281.7035197535484
2025-03-22,8:00,Loop,Croissant,3.0,3,C5109,Cash,9.0,275.22014455938614
2025-03-22,8:00,Loop,Latte,4.5,2,C2468,Cash,9.0,298.1926835071379
2025-03-22,8:00,Loop,Croissant,3.0,3,C6375,Cash,9.0,253.27564810432807
2025-03-22,8:00,Loop,Croissant,3.0,2,C4001,Cash,6.0,297.68501511829015
2025-03-22,8:00,Loop,Muffin,2.5,1,C9575,Cash,2.5,327.9244856910032
2025-03-22,8:00,Loop,Cold Brew,5.0,3,C2944,Cash,15.0,317.459978033235
2025-03-22,8:00,Loop,Cold Brew,5.0,3,C1227,Card,15.0,320.5585574671888
2025-03-22,8:00,Loop,Latte,4.5,3,C5593,Card,13.5,325.5364526003844
2025-03-22,8:00,Wicker Park,Muffin,2.5,1,C7560,Cash,2.5,230.3381070667176
2025-03-22,8:00,Wicker Park,Cold Brew,5.0,1,C1122,Card,5.0,195.17730111224193
2025-03-22,8:00,Wicker Park,Latte,4.5,1,C8576,Card,4.5,166.24517183751271
2025-03-22,8:00,Hyde Park,Latte,4.5,1,C2998,Card,4.5,127.91380746622386
2025-03-22,8:00,Hyde Park,Muffin,2.5,2,C3046,Cash,5.0,154.34779807315257
2025-03-22,8:00,Hyde Park,Cold Brew,5.0,2,C5114,Card,10.0,149.8198764504474
2025-03-22,9:00,Loop,Croissant,3.0,3,C6703,Card,9.0,267.183485980018
2025-03-22,9:00,Loop,Latte,4.5,1,C3547,Cash,4.5,337.78207810276854
2025-03-22,9:00,Loop,Latte,4.5,1,C7461,Cash,4.5,298.7020410305985
2025-03-22,9:00,Loop,Muffin,2.5,1,C6705,Card,2.5,306.7985147735135
2025-03-22,9:00,Loop,Latte,4.5,1,C6384,Cash,4.5,309.40971404722995
2025-03-22,9:00,Loop,Latte,4.5,1,C4479,Cash,4.5,307.05001356386276
2025-03-22,9:00,Loop,Latte,4.5,2,C4953,Card,9.0,309.75430482200215
2025-03-22,9:00,Loop,Cold Brew,5.0,2,C8901,Cash,10.0,314.05230655206543
2025-03-22,9:00,Loop,Latte,4.5,2,C3285,Cash,9.0,318.5552490606625
2025-03-22,9:00,Wicker Park,Latte,4.5,3,C3034,Cash,13.5,204.68627977223107
2025-03-22,9:00,Wicker Park,Cold Brew,5.0,2,C6843,Card,10.0,185.0847251177867
2025-03-22,9:00,Wicker Park,Cold Brew,5.0,3,C4850,Card,15.0,178.28127359192314
2025-03-22,9:00,Hyde Park,Latte,4.5,1,C1028,Card,4.5,177.57458274227258
2025-03-22,9:00,Hyde Park,Cold Brew,5.0,3,C1049,Card,15.0,117.57288204279861
2025-03-22,10:00,Loop,Latte,4.5,1,C7202,Cash,4.5,282.40908889726927
2025-03-22,10:00,Loop,Latte,4.5,2,C7012,Card,9.0,357.8011014089883
2025-03-22,10:00,Loop,Muffin,2.5,2,C8132,Cash,5.0,288.6661637474853
2025-03-22,10:00,Loop,Latte,4.5,3,C2821,Cash,13.5,283.34341534098024
2025-03-22,10:00,Loop,Latte,4.5,2,C6408,Card,9.0,330.2342294583691
2025-03-22,10:00,Loop,Latte,4.5,3,C3548,Card,13.5,261.810476466106
2025-03-22,10:00,Loop,Latte,4.5,2,C4573,Cash,9.0,300.13644610703284
2025-03-22,10:00,Wicker Park,Muffin,2.5,1,C5692,Card,2.5,206.772503152732
2025-03-22,10:00,Wicker Park,Croissant,3.0,3,C5153,Card,9.0,212.97695081249302
2025-03-22,10:00,Wicker Park,Latte,4.5,1,C8505,Cash,4.5,208.69221431097847
2025-03-22,10:00,Hyde Park,Cold Brew,5.0,1,C5530,Card,5.0,168.08017454140023
2025-03-22,10:00,Hyde Park,Latte,4.5,3,C2314,Card,13.5,161.51270853301068
2025-03-22,10:00,Hyde Park,Cold Brew,5.0,3,C1357,Cash,15.0,126.13418999064105
2025-03-22,10:00,Hyde Park,Croissant,3.0,2,C7097,Card,6.0,133.62539928296653
2025-03-22,11:00,Loop,Cold Brew,5.0,1,C3850,Card,5.0,320.5227130292277
2025-03-22,11:00,Loop,Cold Brew,5.0,1,C5452,Cash,5.0,323.66378403558684
2025-03-22,11:00,Loop,Croissant,3.0,2,C1464,Cash,6.0,244.50027281109058
2025-03-22,11:00,Loop,Latte,4.5,2,C2137,Cash,9.0,292.10090121618254
2025-03-22,11:00,Loop,Latte,4.5,1,C3836,Card,4.5,285.3269348638726
2025-03-22,11:00,Loop,Latte,4.5,2,C7040,Card,9.0,319.99161288368936
2025-03-22,11:00,Loop,Cold Brew,5.0,2,C4412,Cash,10.0,273.716774549418
2025-03-22,11:00,Wicker Park,Latte,4.5,2,C3377,Card,9.0,173.38862300959704
2025-03-22,11:00,Wicker Park,Latte,4.5,2,C3139,Cash,9.0,189.22175666778784
2025-03-22,11:00,Wicker Park,Latte,4.5,1,C3646,Card,4.5,173.37560022985738
2025-03-22,11:00,Wicker Park,Muffin,2.5,3,C5288,Cash,7.5,213.37449010544958
2025-03-22,11:00,Wicker Park,Latte,4.5,1,C3197,Cash,4.5,184.78636520228196
2025-03-22,11:00,Hyde Park,Muffin,2.5,2,C7378,Cash,5.0,132.9862094526591
2025-03-22,11:00,Hyde Park,Latte,4.5,2,C5284,Cash,9.0,146.86819864893093
2025-03-22,11:00,Hyde Park,Croissant,3.0,2,C9802,Card,6.0,138.66210919868362
2025-03-22,11:00,Hyde Park,Latte,4.5,2,C1358,Card,9.0,157.4338456529966
2025-03-22,12:00,Loop,Latte,4.5,2,C4438,Cash,9.0,284.4317354749063
2025-03-22,12:00,Loop,Muffin,2.5,3,C2355,Cash,7.5,315.72713522535
2025-03-22,12:00,Loop,Latte,4.5,3,C4961,Cash,13.5,270.58254535572735
2025-03-22,12:00,Loop,Latte,4.5,1,C5647,Cash,4.5,308.7990268552014
2025-03-22,12:00,Loop,Cold Brew,5.0,2,C5161,Card,10.0,263.1698342531183
2025-03-22,12:00,Loop,Croissant,3.0,1,C6657,Cash,3.0,328.8053415767167
2025-03-22,12:00,Loop,Croissant,3.0,3,C1970,Card,9.0,313.0398790088127
2025-03-22,12:00,Wicker Park,Latte,4.5,1,C4928,Cash,4.5,207.2545913313194
2025-03-22,12:00,Wicker Park,Cold Brew,5.0,2,C3691,Cash,10.0,168.53130322018973
2025-03-22,12:00,Wicker Park,Muffin,2.5,3,C3849,Card,7.5,175.3118868447651
2025-03-22,12:00,Hyde Park,Latte,4.5,2,C4130,Cash,9.0,163.69242241629243
2025-03-22,12:00,Hyde Park,Latte,4.5,1,C7523,Card,4.5,126.5705010608223
2025-03-22,12:00,Hyde Park,Latte,4.5,3,C3353,Cash,13.5,171.96134026003202
2025-03-22,12:00,Hyde Park,Latte,4.5,1,C2175,Card,4.5,139.0709352696582
2025-03-22,13:00,Loop,Latte,4.5,1,C2489,Cash,4.5,281.22749085110456
2025-03-22,13:00,Loop,Latte,4.5,1,C9890,Card,4.5,276.78159211168037
2025-03-22,13:00,Loop,Latte,4.5,1,C4271,Cash,4.5,262.77694359823556
2025-03-22,13:00,Loop,Croissant,3.0,1,C1930,Cash,3.0,282.86113571291236
2025-03-22,13:00,Loop,Cold Brew,5.0,3,C1929,Card,15.0,310.86350243135723
2025-03-22,13:00,Loop,Latte,4.5,3,C4950,Cash,13.5,275.95593948066994
2025-03-22,13:00,Loop,Latte,4.5,2,C1518,Card,9.0,322.7937530993066
2025-03-22,13:00,Loop,Latte,4.5,2,C6865,Card,9.0,317.8977604032202
2025-03-22,13:00,Loop,Latte,4.5,2,C6985,Card,9.0,307.40501108387093
2025-03-22,13:00,Wicker Park,Latte,4.5,2,C5241,Card,9.0,194.85798764378828
2025-03-22,13:00,Wicker Park,Cold Brew,5.0,2,C9106,Cash,10.0,223.27742091088624
2025-03-22,13:00,Wicker Park,Latte,4.5,1,C2600,Cash,4.5,195.17882132336024
2025-03-22,13:00,Wicker Park,Muffin,2.5,1,C1930,Card,2.5,196.57234651452652
2025-03-22,13:00,Wicker Park,Cold Brew,5.0,3,C4375,Cash,15.0,190.82894679737603
2025-03-22,13:00,Wicker Park,Latte,4.5,3,C2273,Cash,13.5,215.38412694995097
2025-03-22,13:00,Hyde Park,Cold Brew,5.0,1,C4029,Card,5.0,161.69151108037244
2025-03-22,13:00,Hyde Park,Latte,4.5,3,C2781,Cash,13.5,153.6581979274681
2025-03-22,13:00,Hyde Park,Cold Brew,5.0,3,C8359,Card,15.0,172.76642388992425
2025-03-22,14:00,Loop,Muffin,2.5,1,C9179,Cash,2.5,278.70071887375065
2025-03-22,14:00,Loop,Cold Brew,5.0,1,C6157,Card,5.0,286.2662477199667
2025-03-22,14:00,Loop,Latte,4.5,3,C7231,Card,13.5,344.99345729317747
2025-03-22,14:00,Loop,Cold Brew,5.0,3,C6184,Card,15.0,282.78375228408083
2025-03-22,14:00,Loop,Latte,4.5,3,C5770,Cash,13.5,349.2112822340073
2025-03-22,14:00,Loop,Muffin,2.5,2,C6601,Cash,5.0,320.0996623972626
2025-03-22,14:00,Loop,Croissant,3.0,1,C7115,Cash,3.0,283.27258099655717
2025-03-22,14:00,Loop,Latte,4.5,3,C8925,Cash,13.5,327.2561070914516
2025-03-22,14:00,Loop,Cold Brew,5.0,1,C1505,Cash,5.0,322.68830751981744
2025-03-22,14:00,Loop,Croissant,3.0,3,C6421,Cash,9.0,336.78500870416303
2025-03-22,14:00,Wicker Park,Muffin,2.5,1,C5865,Cash,2.5,202.85503174692855
2025-03-22,14:00,Wicker Park,Latte,4.5,3,C7229,Card,13.5,190.08001489329374
2025-03-22,14:00,Wicker Park,Latte,4.5,3,C3771,Card,13.5,195.96000005882766
2025-03-22,14:00,Wicker Park,Latte,4.5,1,C2064,Card,4.5,200.54309818444995
2025-03-22,14:00,Hyde Park,Croissant,3.0,1,C3714,Card,3.0,178.67472275229153
2025-03-22,14:00,Hyde Park,Cold Brew,5.0,1,C3758,Cash,5.0,153.72679894429146
2025-03-22,14:00,Hyde Park,Cold Brew,5.0,3,C4444,Card,15.0,137.2150258284877
2025-03-22,15:00,Loop,Latte,4.5,1,C6785,Card,4.5,317.4047428956561
2025-03-22,15:00,Loop,Cold Brew,5.0,1,C5378,Cash,5.0,321.63177893236366
2025-03-22,15:00,Loop,Croissant,3.0,3,C6324,Card,9.0,282.59266052369014
2025-03-22,15:00,Loop,Croissant,3.0,1,C1103,Card,3.0,309.18298469622994
2025-03-22,15:00,Loop,Latte,4.5,1,C4822,Cash,4.5,257.62455517561733
2025-03-22,15:00,Loop,Cold Brew,5.0,2,C8994,Card,10.0,300.48047130543176
2025-03-22,15:00,Loop,Cold Brew,5.0,1,C8416,Card,5.0,335.23586060127275
2025-03-22,15:00,Loop,Latte,4.5,3,C8267,Cash,13.5,302.13349439487234
2025-03-22,15:00,Wicker Park,Latte,4.5,3,C1985,Cash,13.5,175.01528960854733
2025-03-22,15:00,Wicker Park,Latte,4.5,1,C6430,Cash,4.5,211.3363386412412
2025-03-22,15:00,Wicker Park,Croissant,3.0,1,C8209,Card,3.0,222.11870923915419
2025-03-22,15:00,Wicker Park,Cold Brew,5.0,1,C7755,Card,5.0,217.78941892903498
2025-03-22,15:00,Wicker Park,Croissant,3.0,3,C5940,Cash,9.0,189.38923363414636
2025-03-22,15:00,Wicker Park,Cold Brew,5.0,3,C5020,Cash,15.0,222.10596505749731
2025-03-22,15:00,Hyde Park,Latte,4.5,1,C4860,Card,4.5,145.78866287972892
2025-03-22,15:00,Hyde Park,Cold Brew,5.0,3,C2949,Card,15.0,140.5470803373459
2025-03-22,15:00,Hyde Park,Cold Brew,5.0,3,C6634,Cash,15.0,127.22050426495386
2025-03-22,16:00,Loop,Cold Brew,5.0,3,C8838,Card,15.0,291.15523172144214
2025-03-22,16:00,Loop,Cold Brew,5.0,1,C8385,Card,5.0,321.6468147146086
2025-03-22,16:00,Loop,Croissant,3.0,3,C9290,Card,9.0,294.63697624160227
2025-03-22,16:00,Loop,Latte,4.5,2,C6824,Cash,9.0,299.21647118325694
2025-03-22,16:00,Loop,Latte,4.5,1,C4722,Card,4.5,361.79834431079644
2025-03-22,16:00,Loop,Croissant,3.0,2,C9207,Card,6.0,301.86016679815367
2025-03-22,16:00,Wicker Park,Latte,4.5,3,C5992,Cash,13.5,190.92202437746278
2025-03-22,16:00,Wicker Park,Cold Brew,5.0,1,C1270,Cash,5.0,196.28129167724126
2025-03-22,16:00,Wicker Park,Cold Brew,5.0,3,C2372,Cash,15.0,214.782373055464
2025-03-22,16:00,Wicker Park,Croissant,3.0,3,C7599,Cash,9.0,199.1564778700672
2025-03-22,16:00,Wicker Park,Croissant,3.0,1,C6381,Cash,3.0,206.36284629392745
2025-03-22,16:00,Hyde Park,Cold Brew,5.0,3,C6942,Card,15.0,152.55159717986015
2025-03-22,16:00,Hyde Park,Latte,4.5,1,C8054,Card,4.5,156.43223831402673
2025-03-22,17:00,Loop,Latte,4.5,1,C5097,Card,4.5,344.5778629998126
2025-03-22,17:00,Loop,Croissant,3.0,2,C3908,Card,6.0,338.3907744702758
2025-03-22,17:00,Loop,Cold Brew,5.0,1,C5980,Cash,5.0,300.8208952275327
2025-03-22,17:00,Loop,Latte,4.5,2,C2184,Card,9.0,338.6599671797457
2025-03-22,17:00,Loop,Muffin,2.5,3,C6242,Cash,7.5,343.90944969069983
2025-03-22,17:00,Loop,Latte,4.5,2,C5718,Card,9.0,287.11412838296536
2025-03-22,17:00,Loop,Cold Brew,5.0,2,C8582,Cash,10.0,311.53070653746994
2025-03-22,17:00,Loop,Latte,4.5,1,C4218,Card,4.5,245.15880184352815
2025-03-22,17:00,Wicker Park,Latte,4.5,3,C1673,Cash,13.5,205.98301945914892
2025-03-22,17:00,Wicker Park,Muffin,2.5,1,C1173,Cash,2.5,223.7878275722586
2025-03-22,17:00,Wicker Park,Latte,4.5,3,C4800,Cash,13.5,205.5215801109631
